consumption_date,part_id,part_name,quantity_used,supplier_lead_time_days,part_cost,daily_inventory_holding_cost
2024-06-17,SP-003,Filler Valve O-Ring,8,3,2.5,0.001
2024-06-18,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-06-18,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-06-18,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-06-19,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-06-19,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-06-19,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-06-20,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-06-20,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-06-20,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-06-21,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-06-21,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-06-21,SP-005,Pressure Sensor,2,14,150.0,0.0616
2024-06-22,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-06-22,SP-003,Filler Valve O-Ring,9,3,2.5,0.001
2024-06-22,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-06-23,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-06-23,SP-003,Filler Valve O-Ring,8,3,2.5,0.001
2024-06-23,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-06-24,SP-001,Pump Seal Kit,4,7,50.0,0.0205
2024-06-24,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-06-25,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-06-25,SP-003,Filler Valve O-Ring,10,3,2.5,0.001
2024-06-26,SP-001,Pump Seal Kit,4,7,50.0,0.0205
2024-06-26,SP-003,Filler Valve O-Ring,8,3,2.5,0.001
2024-06-27,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-06-27,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-06-27,SP-003,Filler Valve O-Ring,8,3,2.5,0.001
2024-06-28,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-06-28,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-06-29,SP-001,Pump Seal Kit,3,7,50.0,0.0205
2024-06-29,SP-003,Filler Valve O-Ring,8,3,2.5,0.001
2024-06-29,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-06-30,SP-001,Pump Seal Kit,3,7,50.0,0.0205
2024-06-30,SP-003,Filler Valve O-Ring,11,3,2.5,0.001
2024-06-30,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-07-01,SP-001,Pump Seal Kit,3,7,50.0,0.0205
2024-07-01,SP-003,Filler Valve O-Ring,7,3,2.5,0.001
2024-07-01,SP-005,Pressure Sensor,2,14,150.0,0.0616
2024-07-02,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-07-02,SP-003,Filler Valve O-Ring,9,3,2.5,0.001
2024-07-03,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-07-03,SP-003,Filler Valve O-Ring,8,3,2.5,0.001
2024-07-03,SP-005,Pressure Sensor,2,14,150.0,0.0616
2024-07-04,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-07-04,SP-003,Filler Valve O-Ring,5,3,2.5,0.001
2024-07-05,SP-001,Pump Seal Kit,3,7,50.0,0.0205
2024-07-05,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-07-05,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-07-06,SP-001,Pump Seal Kit,4,7,50.0,0.0205
2024-07-06,SP-002,Conveyor Belt Section,2,30,500.0,0.2055
2024-07-06,SP-003,Filler Valve O-Ring,11,3,2.5,0.001
2024-07-07,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-07-07,SP-003,Filler Valve O-Ring,9,3,2.5,0.001
2024-07-08,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-07-08,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-07-08,SP-003,Filler Valve O-Ring,5,3,2.5,0.001
2024-07-08,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-07-09,SP-001,Pump Seal Kit,3,7,50.0,0.0205
2024-07-09,SP-003,Filler Valve O-Ring,8,3,2.5,0.001
2024-07-09,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-07-10,SP-001,Pump Seal Kit,3,7,50.0,0.0205
2024-07-10,SP-003,Filler Valve O-Ring,9,3,2.5,0.001
2024-07-11,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-07-11,SP-003,Filler Valve O-Ring,5,3,2.5,0.001
2024-07-11,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-07-12,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-07-12,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-07-12,SP-003,Filler Valve O-Ring,11,3,2.5,0.001
2024-07-13,SP-001,Pump Seal Kit,3,7,50.0,0.0205
2024-07-13,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-07-13,SP-003,Filler Valve O-Ring,5,3,2.5,0.001
2024-07-14,SP-001,Pump Seal Kit,4,7,50.0,0.0205
2024-07-14,SP-003,Filler Valve O-Ring,8,3,2.5,0.001
2024-07-14,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-07-15,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-07-15,SP-003,Filler Valve O-Ring,6,3,2.5,0.001
2024-07-16,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-07-16,SP-003,Filler Valve O-Ring,11,3,2.5,0.001
2024-07-17,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-07-17,SP-003,Filler Valve O-Ring,8,3,2.5,0.001
2024-07-17,SP-005,Pressure Sensor,2,14,150.0,0.0616
2024-07-18,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-07-18,SP-003,Filler Valve O-Ring,7,3,2.5,0.001
2024-07-18,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-07-19,SP-001,Pump Seal Kit,3,7,50.0,0.0205
2024-07-19,SP-003,Filler Valve O-Ring,7,3,2.5,0.001
2024-07-19,SP-004,Motor Gearbox,1,60,2500.0,1.0274
2024-07-19,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-07-20,SP-001,Pump Seal Kit,3,7,50.0,0.0205
2024-07-20,SP-003,Filler Valve O-Ring,9,3,2.5,0.001
2024-07-20,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-07-21,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-07-21,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-07-21,SP-003,Filler Valve O-Ring,8,3,2.5,0.001
2024-07-22,SP-001,Pump Seal Kit,4,7,50.0,0.0205
2024-07-22,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-07-23,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-07-23,SP-003,Filler Valve O-Ring,7,3,2.5,0.001
2024-07-23,SP-004,Motor Gearbox,1,60,2500.0,1.0274
2024-07-24,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-07-24,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-07-24,SP-003,Filler Valve O-Ring,10,3,2.5,0.001
2024-07-25,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-07-25,SP-003,Filler Valve O-Ring,7,3,2.5,0.001
2024-07-25,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-07-26,SP-001,Pump Seal Kit,3,7,50.0,0.0205
2024-07-26,SP-003,Filler Valve O-Ring,9,3,2.5,0.001
2024-07-27,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-07-27,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-07-28,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-07-28,SP-003,Filler Valve O-Ring,9,3,2.5,0.001
2024-07-28,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-07-29,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-07-29,SP-003,Filler Valve O-Ring,5,3,2.5,0.001
2024-07-30,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-07-30,SP-003,Filler Valve O-Ring,7,3,2.5,0.001
2024-07-31,SP-001,Pump Seal Kit,6,7,50.0,0.0205
2024-07-31,SP-003,Filler Valve O-Ring,6,3,2.5,0.001
2024-07-31,SP-004,Motor Gearbox,1,60,2500.0,1.0274
2024-07-31,SP-005,Pressure Sensor,2,14,150.0,0.0616
2024-08-01,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-08-01,SP-003,Filler Valve O-Ring,5,3,2.5,0.001
2024-08-01,SP-005,Pressure Sensor,3,14,150.0,0.0616
2024-08-02,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-08-02,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-08-03,SP-001,Pump Seal Kit,3,7,50.0,0.0205
2024-08-03,SP-003,Filler Valve O-Ring,7,3,2.5,0.001
2024-08-04,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-08-04,SP-003,Filler Valve O-Ring,7,3,2.5,0.001
2024-08-04,SP-004,Motor Gearbox,1,60,2500.0,1.0274
2024-08-04,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-08-05,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-08-05,SP-003,Filler Valve O-Ring,5,3,2.5,0.001
2024-08-05,SP-005,Pressure Sensor,2,14,150.0,0.0616
2024-08-06,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-08-06,SP-003,Filler Valve O-Ring,10,3,2.5,0.001
2024-08-07,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-08-07,SP-003,Filler Valve O-Ring,6,3,2.5,0.001
2024-08-08,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-08-08,SP-003,Filler Valve O-Ring,8,3,2.5,0.001
2024-08-09,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-08-09,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-08-09,SP-003,Filler Valve O-Ring,6,3,2.5,0.001
2024-08-10,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-08-10,SP-003,Filler Valve O-Ring,10,3,2.5,0.001
2024-08-10,SP-005,Pressure Sensor,2,14,150.0,0.0616
2024-08-11,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-08-11,SP-003,Filler Valve O-Ring,5,3,2.5,0.001
2024-08-11,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-08-12,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-08-12,SP-003,Filler Valve O-Ring,5,3,2.5,0.001
2024-08-13,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-08-13,SP-003,Filler Valve O-Ring,6,3,2.5,0.001
2024-08-14,SP-001,Pump Seal Kit,3,7,50.0,0.0205
2024-08-14,SP-003,Filler Valve O-Ring,9,3,2.5,0.001
2024-08-15,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-08-15,SP-003,Filler Valve O-Ring,5,3,2.5,0.001
2024-08-16,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-08-16,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-08-16,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-08-17,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-08-17,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-08-18,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-08-18,SP-003,Filler Valve O-Ring,9,3,2.5,0.001
2024-08-19,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-08-19,SP-003,Filler Valve O-Ring,5,3,2.5,0.001
2024-08-20,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-08-20,SP-003,Filler Valve O-Ring,7,3,2.5,0.001
2024-08-21,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-08-21,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-08-22,SP-001,Pump Seal Kit,4,7,50.0,0.0205
2024-08-22,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-08-22,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-08-23,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-08-23,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-08-23,SP-003,Filler Valve O-Ring,7,3,2.5,0.001
2024-08-23,SP-005,Pressure Sensor,2,14,150.0,0.0616
2024-08-24,SP-001,Pump Seal Kit,3,7,50.0,0.0205
2024-08-24,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-08-24,SP-003,Filler Valve O-Ring,10,3,2.5,0.001
2024-08-25,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-08-25,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-08-25,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-08-25,SP-005,Pressure Sensor,2,14,150.0,0.0616
2024-08-26,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-08-26,SP-003,Filler Valve O-Ring,6,3,2.5,0.001
2024-08-27,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-08-27,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-08-27,SP-003,Filler Valve O-Ring,7,3,2.5,0.001
2024-08-28,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-08-28,SP-003,Filler Valve O-Ring,8,3,2.5,0.001
2024-08-29,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-08-29,SP-002,Conveyor Belt Section,2,30,500.0,0.2055
2024-08-29,SP-003,Filler Valve O-Ring,6,3,2.5,0.001
2024-08-29,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-08-30,SP-001,Pump Seal Kit,3,7,50.0,0.0205
2024-08-30,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-08-30,SP-003,Filler Valve O-Ring,6,3,2.5,0.001
2024-08-31,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-08-31,SP-003,Filler Valve O-Ring,7,3,2.5,0.001
2024-09-01,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-09-01,SP-003,Filler Valve O-Ring,5,3,2.5,0.001
2024-09-01,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-09-02,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-09-02,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-09-03,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-09-03,SP-003,Filler Valve O-Ring,9,3,2.5,0.001
2024-09-04,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-09-04,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-09-04,SP-005,Pressure Sensor,3,14,150.0,0.0616
2024-09-05,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-09-06,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-09-06,SP-003,Filler Valve O-Ring,5,3,2.5,0.001
2024-09-06,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-09-07,SP-002,Conveyor Belt Section,2,30,500.0,0.2055
2024-09-07,SP-003,Filler Valve O-Ring,5,3,2.5,0.001
2024-09-08,SP-003,Filler Valve O-Ring,1,3,2.5,0.001
2024-09-09,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-09-09,SP-003,Filler Valve O-Ring,1,3,2.5,0.001
2024-09-09,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-09-10,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-09-10,SP-003,Filler Valve O-Ring,6,3,2.5,0.001
2024-09-11,SP-001,Pump Seal Kit,3,7,50.0,0.0205
2024-09-11,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-09-12,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-09-13,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-09-13,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-09-14,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-09-14,SP-003,Filler Valve O-Ring,7,3,2.5,0.001
2024-09-14,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-09-15,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-09-15,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-09-16,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-09-16,SP-003,Filler Valve O-Ring,1,3,2.5,0.001
2024-09-16,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-09-17,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-09-17,SP-003,Filler Valve O-Ring,5,3,2.5,0.001
2024-09-18,SP-003,Filler Valve O-Ring,5,3,2.5,0.001
2024-09-18,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-09-19,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-09-19,SP-003,Filler Valve O-Ring,7,3,2.5,0.001
2024-09-20,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-09-20,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-09-21,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-09-21,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-09-21,SP-003,Filler Valve O-Ring,5,3,2.5,0.001
2024-09-22,SP-001,Pump Seal Kit,3,7,50.0,0.0205
2024-09-22,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-09-23,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-09-23,SP-003,Filler Valve O-Ring,8,3,2.5,0.001
2024-09-23,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-09-24,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-09-25,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-09-26,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-09-26,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-09-26,SP-003,Filler Valve O-Ring,6,3,2.5,0.001
2024-09-27,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-09-28,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-09-28,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-09-29,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-09-29,SP-003,Filler Valve O-Ring,5,3,2.5,0.001
2024-09-29,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-09-30,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-09-30,SP-003,Filler Valve O-Ring,7,3,2.5,0.001
2024-10-01,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-10-02,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-10-03,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-10-03,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-10-04,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-10-05,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-10-05,SP-003,Filler Valve O-Ring,6,3,2.5,0.001
2024-10-06,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-10-07,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-10-07,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-10-08,SP-003,Filler Valve O-Ring,1,3,2.5,0.001
2024-10-08,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-10-09,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-10-10,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-10-10,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-10-11,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-10-11,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-10-12,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-10-12,SP-003,Filler Valve O-Ring,1,3,2.5,0.001
2024-10-13,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-10-13,SP-003,Filler Valve O-Ring,6,3,2.5,0.001
2024-10-14,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-10-14,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-10-15,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-10-15,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-10-15,SP-003,Filler Valve O-Ring,5,3,2.5,0.001
2024-10-15,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-10-16,SP-003,Filler Valve O-Ring,1,3,2.5,0.001
2024-10-16,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-10-17,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-10-17,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-10-18,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-10-18,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-10-18,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-10-19,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-10-19,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-10-20,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-10-21,SP-003,Filler Valve O-Ring,1,3,2.5,0.001
2024-10-22,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-10-22,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-10-23,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-10-23,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-10-24,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-10-24,SP-003,Filler Valve O-Ring,1,3,2.5,0.001
2024-10-25,SP-001,Pump Seal Kit,3,7,50.0,0.0205
2024-10-25,SP-003,Filler Valve O-Ring,6,3,2.5,0.001
2024-10-26,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-10-26,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-10-27,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-10-27,SP-003,Filler Valve O-Ring,5,3,2.5,0.001
2024-10-28,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-10-28,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-10-29,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-10-29,SP-003,Filler Valve O-Ring,1,3,2.5,0.001
2024-10-30,SP-003,Filler Valve O-Ring,6,3,2.5,0.001
2024-10-31,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-10-31,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-11-01,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-11-01,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-11-02,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-11-02,SP-002,Conveyor Belt Section,2,30,500.0,0.2055
2024-11-02,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-11-02,SP-005,Pressure Sensor,2,14,150.0,0.0616
2024-11-03,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-11-03,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-11-04,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-11-04,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-11-04,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-11-05,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-11-06,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-11-06,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-11-07,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-11-07,SP-003,Filler Valve O-Ring,1,3,2.5,0.001
2024-11-08,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-11-09,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-11-09,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-11-10,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-11-10,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-11-11,SP-001,Pump Seal Kit,2,7,50.0,0.0205
2024-11-11,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-11-11,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-11-12,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-11-13,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-11-13,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-11-14,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-11-14,SP-003,Filler Valve O-Ring,1,3,2.5,0.001
2024-11-15,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-11-15,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-11-16,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-11-16,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-11-17,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-11-18,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-11-18,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-11-18,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-11-19,SP-001,Pump Seal Kit,3,7,50.0,0.0205
2024-11-19,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-11-19,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-11-19,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-11-20,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-11-20,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-11-21,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-11-21,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-11-22,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-11-22,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-11-23,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-11-24,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-11-24,SP-003,Filler Valve O-Ring,1,3,2.5,0.001
2024-11-24,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-11-25,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-11-26,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-11-26,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-11-27,SP-003,Filler Valve O-Ring,4,3,2.5,0.001
2024-11-28,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-11-28,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-11-29,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-11-29,SP-003,Filler Valve O-Ring,3,3,2.5,0.001
2024-11-30,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-11-30,SP-002,Conveyor Belt Section,1,30,500.0,0.2055
2024-11-30,SP-003,Filler Valve O-Ring,1,3,2.5,0.001
2024-12-01,SP-001,Pump Seal Kit,3,7,50.0,0.0205
2024-12-01,SP-003,Filler Valve O-Ring,1,3,2.5,0.001
2024-12-02,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-12-03,SP-001,Pump Seal Kit,1,7,50.0,0.0205
2024-12-03,SP-003,Filler Valve O-Ring,1,3,2.5,0.001
2024-12-03,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-12-04,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
2024-12-04,SP-005,Pressure Sensor,1,14,150.0,0.0616
2024-12-05,SP-003,Filler Valve O-Ring,1,3,2.5,0.001
2024-12-06,SP-003,Filler Valve O-Ring,2,3,2.5,0.001
